9.8327,6.65967,4.62528,3.23895,2.25047,1.52047,0.96596,0.53461,0.19257,-0.08331
1.14854,0.84383,0.64605,0.51046,0.41347,0.34171,0.28714,0.24466,0.21096,0.18377
0.0258,0.0142,0.0084,0.0054,0.0036,0.0024,0.0018,0.0014,0.001,0.0008
0.01618,0.0073591,0.0042245,0.0031214,0.002493,0.0020531,0.0018069,0.0016604,0.0015722,0.001534
0.62371,0.4255,0.29646,0.20792,0.14457,0.09773,0.06209,0.03437,0.01238,-0.00536
0.0038,0.0018,0.0008,0.0004,0.0002,0,0,0,0,0
0.02495,0.01118,0.0066,0.00436,0.0033,0.00272,0.0024,0.00222,0.00211,0.00205
0.0024,0.00218,0.00204,0.00193,0.00185,0.00179,0.00174,0.0017,0.00167,0.00165
,,,,,,,,,
